doc_id,topic,proportion,file,fileName,id,abstract,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,file.1,decade
processed_fulltext_218.txt,Topic_8,0.99990964,fulltext_218,fulltext_218.txt,http://www.jstor.org/stable/4303044,,"The Libraries of Three Nuremberg Patricians, 1491-1568","The Library Quarterly: Information, Community, Policy",1943,10.2307/4303044,article,research-article,jstor,,1/1/1943,1,13,http://www.jstor.org/stable/4303044,Leona Rostenberg,University of Chicago Press,eng,21,33,,tucher; nuremberg; nuremberg patricians; florins; shillings; three nuremberg; library; willibald; nurnberg; purchased,7572,13,a4a20e2d-4e67-f67b-c64c-8a0212565202,1940
processed_fulltext_224.txt,Topic_8,0.794934293,fulltext_224,fulltext_224.txt,http://www.jstor.org/stable/4303405,,The Burning of Books,"The Library Quarterly: Information, Community, Policy",1945,10.2307/4303405,article,research-article,jstor,,10/1/1945,4,15,http://www.jstor.org/stable/4303405,Frances E. Hammitt,University of Chicago Press,eng,300,312,,burning; destruction; book burning; censorship; church; libraries; condemned; decree; universities; authority,7482,13,a4a20e2d-4e67-f67b-c64c-8a0212565202,1940
processed_fulltext_243.txt,Topic_8,0.972186811,fulltext_243,fulltext_243.txt,http://www.jstor.org/stable/4305390,,Community Lending Libraries in Eighteenth-Century Ireland and Wales,"The Library Quarterly: Information, Community, Policy",1963,10.2307/4305390,article,research-article,jstor,,10/1/1963,4,33,http://www.jstor.org/stable/4305390,Paul Kaufman,University of Chicago Press,eng,299,312,,libraries; circulating libraries; circulating; lending libraries; lending; ireland; dublin; eighteenth; dublin library; catalog,8264,14,a4a20e2d-4e67-f67b-c64c-8a0212565202,1960
processed_fulltext_247.txt,Topic_8,0.913987604,fulltext_247,fulltext_247.txt,http://www.jstor.org/stable/4303216,,"Hermann Ernst Ludewig, 1809-56: Bibliographer","The Library Quarterly: Information, Community, Policy",1944,10.2307/4303216,article,research-article,jstor,,4/1/1944,2,14,http://www.jstor.org/stable/4303216,Alex Ladenson,University of Chicago Press,eng,126,131,,ludewig; libraries; ernst ludewig; bibliography; hermann ernst; hermann ernst ludewig; dresden; american; catalog; bibliographical,3242,6,a4a20e2d-4e67-f67b-c64c-8a0212565202,1940
processed_fulltext_255.txt,Topic_8,0.927527792,fulltext_255,fulltext_255.txt,http://www.jstor.org/stable/4308454,,The Quaker Collection in the Haverford College Library,"The Library Quarterly: Information, Community, Policy",1990,10.2307/4308454,article,research-article,jstor,,4/1/1990,2,60,http://www.jstor.org/stable/4308454,Diana Franzusoff Peterson,University of Chicago Press,eng,149,158,,quaker; haverford; quaker collection; haverford college; friends; yearly meeting; library; philadelphia; philadelphia yearly; william penn,3636,10,a4a20e2d-4e67-f67b-c64c-8a0212565202,1990
processed_fulltext_285.txt,Topic_8,0.999643056,fulltext_285,fulltext_285.txt,http://www.jstor.org/stable/4302256,,"The Alexander Turnbull Library of Wellington, New Zealand","The Library Quarterly: Information, Community, Policy",1936,10.2307/4302256,article,research-article,jstor,,4/1/1936,2,6,http://www.jstor.org/stable/4302256,Clyde R. H. Taylor,University of Chicago Press,eng,182,187,,turnbull library; zealand; alexander turnbull; hakluyt; alexander turnbull library; first editions; turnbulls interest; manuscript; carlyle; amohia brownings,2016,6,a4a20e2d-4e67-f67b-c64c-8a0212565202,1930
processed_fulltext_304.txt,Topic_8,0.832118049,fulltext_304,fulltext_304.txt,http://www.jstor.org/stable/10.1086/665934,"Jane Maud Campbell's career demonstrated her commitment and passion for library services with immigrants and minorities as one of the first advocates for multiculturalism in librarianship. She began her career working in the Newark Public Library and soon was employed as the librarian of the Passaic Public Library. She was the first woman employed by a state library commission to serve the needs of immigrants in Massachusetts. A prolific writer and champion of immigrants' rights within the American Library Association, she served for a brief time on the ALA Committee on Work with the Foreign Born in its initial years. She spent the later years of her career as a public librarian in Lynchburg, Virginia, during a period of segregation in the South. She worked around the edges of the law to make library service available to the African American community of Lynchburg.","The Awakening of the Social Conscience: Jane Maud Campbell, 1869–1947","The Library Quarterly: Information, Community, Policy",2012,10.1086/665934,article,research-article,jstor,,7/1/2012,3,82,http://www.jstor.org/stable/10.1086/665934,Plummer Alston Jones <suffix>Jr.</suffix>,The University of Chicago Press,en,305,335,,campbell; immigrant; library; passaic; public library; immigration commission; jersey; foreign; foreign languages; maud campbell,10990,31,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_309.txt,Topic_8,0.99993394,fulltext_309,fulltext_309.txt,http://www.jstor.org/stable/4304049,,"Notable Materials Added to North American Libraries, 1948-49. II","The Library Quarterly: Information, Community, Policy",1951,10.2307/4304049,article,research-article,jstor,,10/1/1951,4,21,http://www.jstor.org/stable/4304049,Carl W. Hintz,University of Chicago Press,eng,267,284,,collection; library; pamphlets; acquired; history; public library; secured; california; manuscripts; reports,9788,18,a4a20e2d-4e67-f67b-c64c-8a0212565202,1950
processed_fulltext_328.txt,Topic_8,0.931250285,fulltext_328,fulltext_328.txt,http://www.jstor.org/stable/4304871,,"College Literary Societies: Their Contribution to the Development of Academic Libraries, 1815-76: II. The Decline of College Society Libraries, 1841-76","The Library Quarterly: Information, Community, Policy",1959,10.2307/4304871,article,research-article,jstor,,4/1/1959,2,29,http://www.jstor.org/stable/4304871,Thomas S. Harding,University of Chicago Press,eng,94,112,,libraries; college; societies; literary societies; literary; college library; librarian; university; college literary; students libraries,11060,19,a4a20e2d-4e67-f67b-c64c-8a0212565202,1950
processed_fulltext_337.txt,Topic_8,0.979785789,fulltext_337,fulltext_337.txt,http://www.jstor.org/stable/4308433,,Friends Historical Library of Swarthmore College,"The Library Quarterly: Information, Community, Policy",1990,10.2307/4308433,article,research-article,jstor,,1/1/1990,1,60,http://www.jstor.org/stable/4308433,Albert W. Fowler,University of Chicago Press,eng,56,65,,swarthmore college; quaker; friends historical; historical library; library; friends historical library; records; yearly meeting; collections; meetings,4011,10,a4a20e2d-4e67-f67b-c64c-8a0212565202,1990
processed_fulltext_340.txt,Topic_8,0.806311588,fulltext_340,fulltext_340.txt,http://www.jstor.org/stable/4303587,,The Reorganization of the Book Trade in Germany,"The Library Quarterly: Information, Community, Policy",1947,10.2307/4303587,article,research-article,jstor,,7/1/1947,3,17,http://www.jstor.org/stable/4303587,Felix Reichmann,University of Chicago Press,eng,185,200,,book trade; german; branch; publishers; military government; german book; publications; stuttgart; magazines; stuttgart mittelbach,8296,16,a4a20e2d-4e67-f67b-c64c-8a0212565202,1940
processed_fulltext_349.txt,Topic_8,0.999846772,fulltext_349,fulltext_349.txt,http://www.jstor.org/stable/4302122,,Bibliotheca Corvina,"The Library Quarterly: Information, Community, Policy",1934,10.2307/4302122,article,research-article,jstor,,10/1/1934,4,4,http://www.jstor.org/stable/4302122,Géza Schütz,University of Chicago Press,eng,552,563,,matthias; bibliotheca corvina; manuscripts; king matthias; library; matthias corvinus; janus pannonius; hungary; pope nicholas; hungarian,4253,12,a4a20e2d-4e67-f67b-c64c-8a0212565202,1930
processed_fulltext_350.txt,Topic_8,0.803625463,fulltext_350,fulltext_350.txt,http://www.jstor.org/stable/4309506,"Originally established in 1899 to provide intellectual and social stimulation on Saturday evenings to poor, young Jewish and Italian working women and girls living in the North End of Boston, the Saturday Evening Girls' Club successfully expanded into seven additional library clubs over the next twenty years. By the 1910s, the clubs were supporting approximately 250 members, publishing a newspaper called the S.E.G. News, and operating an acclaimed art pottery, the Paul Revere Pottery. Under the tutelage of Edith Guerrier, a librarian, her partner Edith Brown, an artist, and Helen Osborne Storrow, their financial patron, the clubs' meetings focused on weekly discussions of literature, economics, politics, music, art, and employment opportunities. Participation in these clubs enabled some of the members to pursue higher education at a significantly greater rate than their cohort, and indeed even that of native-born white women of the time period. Using rarely available primary documents, I examine the role clubs and social reform organizations played in advancing educational and economic agendas, and provide a rare look at the intellectual life of immigrant and working-class women.",The Saturday Evening Girls: A Progressive Era Library Club and the Intellectual Life of Working Class and Immigrant Girls in Turn-of-the-Century Boston,"The Library Quarterly: Information, Community, Policy",2001,10.2307/4309506,article,research-article,jstor,,4/1/2001,2,71,http://www.jstor.org/stable/4309506,Kate Clifford Larson,University of Chicago Press,eng,195,230,,evening girls; guerrier; storrow; library; north bennet; pottery; boston; library clubs; immigrant; school,16470,36,a4a20e2d-4e67-f67b-c64c-8a0212565202,2000
processed_fulltext_361.txt,Topic_8,0.786492457,fulltext_361,fulltext_361.txt,http://www.jstor.org/stable/10.1086/655872,"It is not surprising that the Library of Congress would be defined as our national monument of art given the scale of the project, its federal sponsorship, and its posture as a public library with access to all Americans. Paralleling the assumption of the Library of Congress as not merely a building for housing books but a ritualistic center of civilization, the ambitious decorative program celebrated Western civilization and, in particular, the evolution of culture through knowledge. This article examines two mural cycles at the Library of Congress, The Evolution of the Book by John White Alexander and The Evolution of Civilization by Edwin Blashfield, considering each as a multivalent construction of American national identity and the critical debates that they generated. The male body was the subject of both cycles and functioned as the ideological armature within which to project current assumptions of and debates about masculinity, labor, imperialism, social reform, national identity, and progress.",Our National Monument of Art: Constructing and Debating the National Body at the Library of Congress,"The Library Quarterly: Information, Community, Policy",2010,10.1086/655872,article,research-article,jstor,,10/1/2010,4,80,http://www.jstor.org/stable/10.1086/655872,Sarah J. Moore,The University of Chicago Press,en,337,356,,library; congress; american; civilization; murals; national; progress; blashfield; muralists; decoration,6303,20,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_368.txt,Topic_8,0.741198424,fulltext_368,fulltext_368.txt,http://www.jstor.org/stable/4308233,"Beginning with its benefactor (John M. Wing, 1844-1917), this article traces the historical development of the John M. Wing Foundation on the History of Printing through the successive contributions of its three custodians (Pierce Butler, 1920-31; Ernst F. Detterer, 1931-47; and James M. Wells, 1951-84). The Wing Foundation contains examples of printing from the invention of movable type in the fifteenth century to the present day, calligraphic manuscripts, archival documents on certain notable type designers and printers, and secondary literature on the history of printing and related interests. The article focuses on the formulation of the collecting policy and the application of the policy in the development of the collection.",The John M. Wing Foundation on the History of Printing at the Newberry Library,"The Library Quarterly: Information, Community, Policy",1988,10.2307/4308233,article,research-article,jstor,,4/1/1988,2,58,http://www.jstor.org/stable/4308233,Joel L. Samuels,University of Chicago Press,eng,164,189,,wing foundation; library; newberry library; incunabula; printing; collection; calligraphy; butler; custodian; trustees,11785,26,ea8e83db-4157-2f48-80df-c49eca108ccc,1980
processed_fulltext_387.txt,Topic_8,0.962739895,fulltext_387,fulltext_387.txt,http://www.jstor.org/stable/4308453,,The Friends Collection at Earlham College,"The Library Quarterly: Information, Community, Policy",1990,10.2307/4308453,article,research-article,jstor,,4/1/1990,2,60,http://www.jstor.org/stable/4308453,Thomas D. Hamm,University of Chicago Press,eng,139,149,,quaker; yearly meeting; earlham; indiana; friends; earlham college; collection; records; indiana yearly; college archives,4396,11,ea8e83db-4157-2f48-80df-c49eca108ccc,1990
processed_fulltext_395.txt,Topic_8,0.839376201,fulltext_395,fulltext_395.txt,http://www.jstor.org/stable/4302322,,The Vatican Library during Recent Years,"The Library Quarterly: Information, Community, Policy",1937,10.2307/4302322,article,research-article,jstor,,1/1/1937,1,7,http://www.jstor.org/stable/4302322,Igino Giordani,University of Chicago Press,eng,1,25,,vatican library; catalog; mgr tisserant; caetani; manuscripts; consultazione; stacks; carnegie endowment; cortile; library quarterly,9002,25,ea8e83db-4157-2f48-80df-c49eca108ccc,1930
processed_fulltext_46.txt,Topic_8,0.906190678,fulltext_46,fulltext_46.txt,http://www.jstor.org/stable/10.1086/655873,"The Thomas Jefferson Building of the Library of Congress is one of the more significant public structures in American architecture, due for the most part to its wealth and quality of decoration, including an extensive sculptural program executed in 1894–97. The architects entrusted the program to a committee of three prominent sculptors, J. Q. A. Ward, O. L. Warner, and Augustus Saint‐Gaudens. Nearly one hundred individual works were commissioned from thirty sculptors. In spirit they affirm the Enlightenment belief in public access to knowledge being essential to a democratic society and in style the tenets of the American Renaissance, an essentially conservative style that looked to antiquity and the Italian Renaissance to establish continuity with the traditions of the past.",American Sculpture and the Library of Congress,"The Library Quarterly: Information, Community, Policy",2010,10.1086/655873,article,research-article,jstor,,10/1/2010,4,80,http://www.jstor.org/stable/10.1086/655873,Thomas P. Somma,The University of Chicago Press,en,311,335,,michelangelo; library; congress; sculpture; building; statue; rotunda; renaissance; sculptors; american renaissance,7566,25,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_88.txt,Topic_8,0.888370986,fulltext_88,fulltext_88.txt,http://www.jstor.org/stable/4306206,"The quality of the cultural life of the American frontier has long been in dispute. Some historians argue that the frontier forced the pioneers to revert to a near barbaric stage while it divested them of all aspects of their former cultures. Others maintain with equal vigor that the society which developed on each frontier was very nearly a carbon copy of the settled areas further east, and that the culture of Americans had not been significantly altered by the frontier process. Most agree, however, that evidence testifying to the nature and extent of book ownership provides one means of measuring the progress of culture on the frontier. This paper summarizes the results of an intensive study of this topic on the southern Indiana frontier. Data were collected from a variety of sources, but especially important were county probate records, which often contained inventories indicating books owned by early Indiana residents. An examination of over 2,000 inventories located in sixteen southern Indiana counties produced descriptions of more than 500 private libraries. An analysis of these libraries shows that the pattern of book ownership was not startingly different from that revealed by similar studies of book ownership in the American colonies in the seventeenth and eighteenth centuries. Clearly, books were not impossible to acquire in early Indiana, and a sizable proportion of the estates inventoried in the counties studied contained books. Most of the collections were small and narrowly religious in nature, with larger libraries still tending toward the utilitarian. However, a small number of inventories were discovered which listed large numbers of books; a few men--those with both the means and the inclination--built large and well-balanced libraries on the Indiana frontier.","Books on the Frontier: The Extent and Nature of Book Ownership in Southern Indiana, 1800-1850","The Library Quarterly: Information, Community, Policy",1972,10.2307/4306206,article,research-article,jstor,,10/1/1972,4,42,http://www.jstor.org/stable/4306206,Michael H. Harris,University of Chicago Press,eng,416,430,,indiana; probate records; frontier; libraries; southern indiana; titles; collections; inventories; book ownership; vincennes,7988,15,284c5376-5c81-4da3-7f2c-a69053b33c64,1970
processed_fulltext_102.txt,Topic_9,0.999919188,fulltext_102,fulltext_102.txt,http://www.jstor.org/stable/26561662,"We incorporate the perspective of diversity in order to discuss accessibility problems in LIS. “Diversity” is defined as the ability to create and ensure inclusive information access and services for different user groups. We outline the results of our study on library website accessibility for screen-reader users. Based on our findings, we argue that the inaccessibility of library websites is primarily a problem of diversity rather than being merely a technical issue. The high-level implications of this problem indicate the need to adopt inclusive principles that require usability beyond accessibility for all user groups in library web design. To meet this goal, we propose an inclusive information architecture specifically focused on screen-reader access. Our intention is to present broader guidelines for information design by illustrating one way in which inclusive principles can be applied to library website design by expanding and customizing the information architecture to meet the individual needs of diverse user groups.",Accessibility and Diversity in Library and Information Science,"The Library Quarterly: Information, Community, Policy",2016,10.2307/26561662,article,research-article,jstor,,4/1/2016,2,86,http://www.jstor.org/stable/26561662,Kyunghye Yoon; Laura Hulscher; Rachel Dols,The University of Chicago Press,eng,213,229,,accessibility; screen reader; library; library websites; usability; reader users; web accessibility; visual impairments; architecture; screen reader users,7720,17,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_106.txt,Topic_9,0.988140825,fulltext_106,fulltext_106.txt,http://www.jstor.org/stable/26561647,"This article explores the rich history of social justice as a concern in archival studies and delineates future lines of inquiry for the field. We begin by examining how social justice has been defined in the archives literature and its implications for archival studies. Next, we draw forth five major strands of archival thinking in relation to social justice. We identify prominent areas in the archival literature that highlight the relationship between archives and social justice. We also identify critical questions in the relationship between social justice and archives and propose new research trajectories that we deem necessary to advance the archival field in general and its scholarship in particular. Finally, we argue for the importance of research that strengthens the tenets of social justice as a central principle in archival scholarship and practice.",Critical Directions for Archival Approaches to Social Justice,"The Library Quarterly: Information, Community, Policy",2016,10.2307/26561647,article,research-article,jstor,,1/1/2016,1,86,http://www.jstor.org/stable/26561647,Ricardo L. Punzalan; Michelle Caswell,The University of Chicago Press,eng,25,42,,archival; justice; archivists; social; american archivist; archival science; archival studies; community archives; rights; digital,8076,18,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_119.txt,Topic_9,0.791237243,fulltext_119,fulltext_119.txt,http://www.jstor.org/stable/26561649,"If Google Books has been successful in furthering the cause of social justice with regard to information, it is along narrowly distributive lines. Drawing on critics of distributive justice and emphasizing the value of self-respect, the author argues that Google's massive digital scanning initiative—especially as compared to the liberal democratic institution of the public library—exposes and exacerbates injustices with regard to information, technology, and institutions that are not easily captured along distributive lines. In particular, attention is paid to three features of the project—the quality of Google's book scans, the politics of online search, and Google's conception of the value of information—as demonstrative of the too-slender foundation for self-respect the Google Books project offers its users.","Google Books, Libraries, and Self-Respect","The Library Quarterly: Information, Community, Policy",2016,10.2307/26561649,article,research-article,jstor,,1/1/2016,1,86,http://www.jstor.org/stable/26561649,Anna Lauren Hoffmann,The University of Chicago Press,eng,76,92,,google; google books; justice; respect; libraries; google inc; distributive; distributive justice; search; social,7972,17,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_12.txt,Topic_9,0.712712004,fulltext_12,fulltext_12.txt,http://www.jstor.org/stable/23249103,This study reports the results of a survey of library and information science (LIS) deans and directors and a content analysis of LIS schools' curricula as it relates to issues of physiological access. A conceptual framework of social justice is applied to analyze curricular approaches to diversity. Results indicate that LIS curricula include both topics of physical impairment and socially classified populations as diversity issues. Analysis of course titles and brief course descriptions indicate that the type of diversity is not explicitly defined at this macro-analytical level. The researchers propose further development of the social justice framework to provide a lens for continued examination of diversity in LIS education on a micro-analytical level.,Physiological Access as a Social Justice Type in LIS Curricula,Journal of Education for Library and Information Science,2012,10.2307/23249103,article,research-article,jstor,,4/1/2012,2,53,http://www.jstor.org/stable/23249103,"Laurie J. Bonnici; Stephanie L. Maatta; Muriel K. Wells; Jackie Brodsky; Charles W. Meadows, <suffix>III</suffix>",Association for Library and Information Science Education (ALISE),eng,115,129,,courses; lis curricula; diversity; library; physiological challenges; access; universal access; nls bph; justice; education,7741,15,5ba600e5-1e80-4ff3-edf9-458ad76b1059,2010
processed_fulltext_15.txt,Topic_9,0.926261042,fulltext_15,fulltext_15.txt,http://www.jstor.org/stable/43686983,"The article explores the information landscape (i.e., infoscape) of library and information science (LIS) courses for intersections of health-gender and health-sexual orientation topics, concerns, and issues. This research was considered important because health information support services essential in today's society must include marginalized gender and sexual orientation-related content that is deemed taboo in an all-pervasive patriarchal and heterosexist culture. Research methods involved a content analysis of bibliographic course descriptions available on the homepages of graduate programs in Canada and the United States that are accredited by the American Library Association. Syllabi for LIS courses on health information support services, gender, and sexual orientation were also studied. Findings map the existing infoscape surrounding the teaching of health information support services in LIS and identify future directions for inclusion of gender and sexual orientation topics in the LIS curriculum.",Mapping the Infoscape of LIS Courses for Intersections of Health-Gender and Health-Sexual Orientation Topics,Journal of Education for Library and Information Science,2014,10.2307/43686983,article,research-article,jstor,,7/1/2014,3,55,http://www.jstor.org/stable/43686983,Bharat Mehra; William Travis Tidwell,Association for Library and Information Science Education (ALISE),eng,191,211,,sexual orientation; health; gender; health gender; courses; orientation topics; lis courses; university; health sexual; health sciences,10333,21,5ba600e5-1e80-4ff3-edf9-458ad76b1059,2010
processed_fulltext_150.txt,Topic_9,0.726483522,fulltext_150,fulltext_150.txt,http://www.jstor.org/stable/10.1086/669547,"AbstractCritiques of hegemonic library classification structures and controlled vocabularies have a rich history in information studies. This project has pointed out the trouble with classification and cataloging decisions that are framed as objective and neutral but are always ideological and worked to correct bias in library structures. Viewing knowledge organization systems from a queer perspective, however, challenges the idea that classification and subject language can ever be finally corrected. Engaging queer theory and library classification and cataloging together requires new ways of thinking about how to be ethically and politically engaged on behalf of marginal knowledge formations and identities who quite reasonably expect to be able to locate themselves in the library. Queer theory invites a shift in responsibility from catalogers, positioned to offer functional solutions, to public services librarians, who can teach patrons to dialogically engage the catalog as a complex and biased text, just as critical catalogers do.",Queering the Catalog: Queer Theory and the Politics of Correction,"The Library Quarterly: Information, Community, Policy",2013,10.1086/669547,article,research-article,jstor,,4/1/2013,2,83,http://www.jstor.org/stable/10.1086/669547,Emily Drabinski,The University of Chicago Press,en,94,111,,cataloging; classification; classification and cataloging; library; library classification; headings; lesbian; queer theory; subject; knowledge organization,7487,18,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_190.txt,Topic_9,0.880795924,fulltext_190,fulltext_190.txt,http://www.jstor.org/stable/90015224,"Technological advances and other societal change have resulted in public libraries' increased reliance on online resources when providing access to information. However, a portion of those served by public libraries includes members of urban poor populations who may prefer to interact with information by talking. How can library educators ensure graduates are prepared to serve these populations? Using the participatory action research method this paper reports the Oral Present research project. This project is part of an on-going study conducted to identify how public libraries studied meet the information needs of this constituency. Results reveal how current service practices involve a radical twist on using traditional collection development skills. Discussion includes recommendations to ensure library education curricula can better prepare graduates for applying age-old professional practices in radical new ways.",Old Skills and New Practices Mean Radical Change for Library Education,Journal of Education for Library and Information Science,2016,10.2307/90015224,article,research-article,jstor,,7/1/2016,3,57,http://www.jstor.org/stable/90015224,Deborah Turner; Tim Gorichanaz,Association for Library and Information Science Education (ALISE),eng,239,248,,library; librarians; urban poor; library users; community; underserved; retrieved; service organizations; librarian participants; retrieved from http,5489,10,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_209.txt,Topic_9,0.883082051,fulltext_209,fulltext_209.txt,http://www.jstor.org/stable/90015213,"Rural residents are at a disadvantage with regard to health status and access to health promotion activities. In many rural communities, public libraries offer support through health information provision; there are also opportunities for engagement in broader community health efforts. In a collaborative effort between an academic researcher and a rural public library director in North Carolina, pedometers and an individualized online health self-assessment program were made available to library users. The activities were adopted enthusiastically. Feedback included encouragement for more such opportunities; some claimed the activities improved awareness and supported healthy behavior change. With minimal investment, rural public libraries can support healthy lifestyle activities. They also afford a unique environment where library staff can collaborate with researchers to introduce, assess and evaluate community health initiatives. As we train future practitioners, we should embrace the opportunities that rural public libraries can provide for collaborative initiatives to invoke positive community change.",Rural Public Libraries as Community Change Agents,Journal of Education for Library and Information Science,2016,10.2307/90015213,article,research-article,jstor,,4/1/2016,2,57,http://www.jstor.org/stable/90015213,Mary Grace Flaherty; David Miller,Association for Library and Information Science Education (ALISE),eng,143,150,,public libraries; health; library; farmville; pedometer; pedometers; community; rural public; carolina; assessment,4239,8,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_230.txt,Topic_9,0.808079021,fulltext_230,fulltext_230.txt,http://www.jstor.org/stable/43686979,"HIV/AIDS infections are growing at an alarming rate for young adults. In 2009, youth, ages 13-29, accounted for 39% of all new HIV infections in the U.S. (Division of HIV/AIDS Prevention, Centers for Disease Control (CDC), 2011). South Carolina ranks eighth in the nation for new HIV cases, while the capital city of Columbia ranks seventh (Carolina Teen Health, 2012). Education and prevention efforts are needed to raise young adults' awareness of HIV/AIDS issues in order to reduce this troubling trend. To address this need, the researchers and a graphic illustrator worked with incarcerated students age 15-19 in the South Carolina Department of Juvenile Justice School District, to develop an age-appropriate, culturally-diverse graphic novel on HIV/AIDS, entitled AIDS in the End Zone. Phase I of the project was to create the novel. Once Phase I was completed, Phase II of the project began. During this phase, graphic novel book club interventions were held with young adults in public libraries in Columbia, South Carolina to measure knowledge gains and impact from reading the graphic novel. The purpose of this phase was to examine the role that graphic novels can play as a resource for increasing HIV/AIDS awareness among young adults. Phase II was funded by the 2013 ALISE Research Grant. The findings of the study are reported here. This study is the first of its kind to provide scientifically-based research that examines whether or not graphic novels can be an effective HIV/AIDS prevention tool for young adults. Implications for LIS education are discussed.",Information Vaccine: Using Graphic Novels as an HIV/AIDS Prevention Resource for Young Adults,Journal of Education for Library and Information Science,2014,10.2307/43686979,article,research-article,jstor,,4/1/2014,2,55,http://www.jstor.org/stable/43686979,Kendra S. Albright; Karen Gavigan,Association for Library and Information Science Education (ALISE),eng,178,185,,graphic novel; aids prevention; novels; carolina; hiv aids prevention; adults; participants; target population; vaccine using; prevention resource,4277,8,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_233.txt,Topic_9,0.841423258,fulltext_233,fulltext_233.txt,http://www.jstor.org/stable/4309598,"Communities, whether they are ""real"" or virtual, are mediated by interpretation. One's place within a community is also constituted by an ongoing metaphoric ""reading"" through which one attempts to understand what others within the community say and do. Virtual communities are unique in making such reading explicit through further acts of writing: participants form their communities through public performances of writing, reading, and interpreting of texts. Any analysis of virtual communities must take into account both the exchange of meaning through texts and the fact of a mediating distance between participants. The hermeneutic theories of Paul Ricoeur can support an analysis of these activities, which accounts for temporal and spatial distance in the exchange of the community's texts. Ricoeur's hermeneutic theory can be used to describe the process that drives virtual communities, which makes them into forums that attempt to ""connect the scattered members of an invisible republic"" [1, p. 43] in an electronic world.",The Scattered Members of an Invisible Republic: Virtual Communities and Paul Ricoeur's Hermeneutics,"The Library Quarterly: Information, Community, Policy",2002,10.2307/4309598,article,research-article,jstor,,4/1/2002,2,72,http://www.jstor.org/stable/4309598,Gary Burnett,University of Chicago Press,eng,155,178,,virtual communities; community; ricoeur; hermeneutics; ricoeurs; discourse; interlocution; mediated; library quarterly; textual,10664,24,a4a20e2d-4e67-f67b-c64c-8a0212565202,2000
processed_fulltext_282.txt,Topic_9,0.964415055,fulltext_282,fulltext_282.txt,http://www.jstor.org/stable/26561660,"This study reports on an innovative, community-based effort to promote awareness and understanding of the Affordable Care Act (ACA) through a public library system in one southeastern county. Specifically, this study assesses the current knowledge, perceptions, and communication sources and needs regarding the ACA among adults in one southeastern county in an effort to determine the feasibility of establishing the public library as a trusted and nonpartisan source of ACA-related information. Results of formative research are discussed, and campaign development activities are chronicled. Findings indicate that public libraries can serve as a hub of information on important health-related issues through their efforts to communicate with, educate, and engage with the communities they serve.",Dodging the Debate and Dealing with the Facts,"The Library Quarterly: Information, Community, Policy",2016,10.2307/26561660,article,research-article,jstor,,4/1/2016,2,86,http://www.jstor.org/stable/26561660,Andrea Tanner; Otis L. Owens; Diana Sisson; Vance Kornegay; Caroline D. Bergeron; Daniela B. Friedman; Megan Weis; Lee Patterson,The University of Chicago Press,eng,172,192,,health; library; richland; affordable care; residents; carolina; kaiser family; richland library; library quarterly; communication,8604,21,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_283.txt,Topic_9,0.99992261,fulltext_283,fulltext_283.txt,http://www.jstor.org/stable/10.1086/667438,"The health literacy movement has been socially constructed over time. Unlike the consumer health information movement, which developed with broad public support, the health literacy movement has been fashioned primarily from the top down, initiated by policy makers and imposed on targeted populations. Interest in the health literacy movement has waxed and waned, often dependent on political agendas. In an era of increasing health care costs, it is not surprising that health literacy is once again at the forefront, given that economists and policy makers currently estimate the cost of limited health literacy in the United States to be between $1.6 to $3.6 trillion annually. Health literacy has been recognized as an issue key to the success of health care reform and to the continued advancement of the nation's status as an international leader where health and well-being are concerned. Yet, the health literacy movement has met with limited success.",Top Down versus Bottom Up: The Social Construction of the Health Literacy Movement,"The Library Quarterly: Information, Community, Policy",2012,10.1086/667438,article,research-article,jstor,,10/1/2012,4,82,http://www.jstor.org/stable/10.1086/667438,Jeffrey T. Huber; Robert M. Shapiro <suffix>II</suffix>; Mary L. Gillaspy,The University of Chicago Press,en,429,451,,health literacy; literacy movement; movement; consumer health; patient; healthy people; health outcomes; individuals; health literate; public,7781,23,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
